slug,date,open,high,low,close,currency
EUR/GBP,2016-08-01,0.84477,0.84863,0.84167,0.845,GBP
EUR/JPY,2016-08-01,114.286003,114.728996,114.029999,114.272003,JPY
EUR/USD,2016-08-01,1.116782,1.118401,1.1156,1.116807,USD
EUR/GBP,2016-08-02,0.84671,0.84906,0.84219,0.84703,GBP
EUR/JPY,2016-08-02,114.250999,114.768997,113.168999,114.305,JPY
EUR/USD,2016-08-02,1.116707,1.1232,1.116358,1.116807,USD
EUR/GBP,2016-08-03,0.84111,0.84309,0.83779,0.84112,GBP
EUR/JPY,2016-08-03,113.382004,113.602997,112.959999,113.360001,JPY
EUR/USD,2016-08-03,1.121856,1.122,1.1164,1.121906,USD
EUR/JPY,2016-08-04,112.959,113.230003,112.492996,113.003998,JPY
EUR/USD,2016-08-04,1.115237,1.115561,1.111778,1.11515,USD
EUR/GBP,2016-08-04,0.83658,0.84951,0.8344,0.83673,GBP
EUR/JPY,2016-08-05,112.709,112.878998,112.337997,112.672997,JPY
EUR/USD,2016-08-05,1.113449,1.116146,1.104911,1.113474,USD
EUR/GBP,2016-08-05,0.84822,0.8502,0.8462,0.84807,GBP
EUR/GBP,2016-08-08,0.84791,0.85081,0.84693,0.84728,GBP
EUR/JPY,2016-08-08,113.124001,113.714996,113.005997,113.234001,JPY
EUR/USD,2016-08-08,1.10877,1.1106,1.107371,1.108955,USD
EUR/GBP,2016-08-09,0.85067,0.85649,0.85067,0.85049,GBP
EUR/USD,2016-08-09,1.108684,1.1122,1.1072,1.108365,USD
EUR/JPY,2016-08-09,113.392998,113.577003,113.035004,113.384003,JPY
EUR/GBP,2016-08-10,0.85439,0.8596,0.85179,0.85471,GBP
EUR/USD,2016-08-10,1.111815,1.12,1.111815,1.11158,USD
EUR/JPY,2016-08-10,113.321999,113.458,112.807999,113.305,JPY
EUR/USD,2016-08-11,1.118606,1.119094,1.1138,1.118643,USD
EUR/JPY,2016-08-11,113.119003,113.338997,112.714996,113.117996,JPY
EUR/GBP,2016-08-11,0.85895,0.86229,0.85762,0.85909,GBP
EUR/GBP,2016-08-12,0.85973,0.86459,0.85834,0.85987,GBP
EUR/JPY,2016-08-12,113.393997,114.019997,112.755997,113.397003,JPY
EUR/USD,2016-08-12,1.113896,1.122,1.113263,1.113908,USD
EUR/JPY,2016-08-15,113.041,113.265999,112.681,113.075996,JPY
EUR/GBP,2016-08-15,0.86469,0.87023,0.86209,0.86478,GBP
EUR/USD,2016-08-15,1.116695,1.120574,1.115548,1.116695,USD
EUR/JPY,2016-08-16,113.212997,113.222,112.366997,113.204002,JPY
EUR/GBP,2016-08-16,0.86806,0.87232,0.86578,0.86798,GBP
EUR/USD,2016-08-16,1.118443,1.132375,1.117943,1.118406,USD
EUR/GBP,2016-08-17,0.86533,0.86714,0.8631,0.86513,GBP
EUR/USD,2016-08-17,1.127904,1.129433,1.1256,1.127599,USD
EUR/JPY,2016-08-17,113.013,113.876999,112.834999,112.982002,JPY
EUR/GBP,2016-08-18,0.86616,0.86694,0.8591,0.86617,GBP
EUR/JPY,2016-08-18,112.851997,113.679001,112.68,112.875999,JPY
EUR/USD,2016-08-18,1.130199,1.134044,1.129612,1.129892,USD
EUR/JPY,2016-08-19,113.612999,113.863998,113.209999,113.612,JPY
EUR/GBP,2016-08-19,0.8619,0.86904,0.86092,0.86201,GBP
EUR/USD,2016-08-19,1.134945,1.135203,1.1306,1.134945,USD
EUR/JPY,2016-08-22,113.587997,113.819,113.400002,113.577003,JPY
EUR/GBP,2016-08-22,0.86479,0.86527,0.86101,0.86516,GBP
EUR/USD,2016-08-22,1.130071,1.133273,1.127396,1.129816,USD
EUR/GBP,2016-08-23,0.86165,0.8628,0.858,0.86178,GBP
EUR/JPY,2016-08-23,113.498001,113.717003,113.278,113.471001,JPY
EUR/USD,2016-08-23,1.131862,1.135718,1.131,1.131926,USD
EUR/USD,2016-08-24,1.130327,1.13135,1.1246,1.130084,USD
EUR/GBP,2016-08-24,0.85617,0.85778,0.84868,0.85642,GBP
EUR/JPY,2016-08-24,113.396004,113.550003,112.811996,113.358002,JPY
EUR/GBP,2016-08-25,0.8507,0.85623,0.85007,0.8508,GBP
EUR/JPY,2016-08-25,113.216003,113.561996,113.089996,113.223999,JPY
EUR/USD,2016-08-25,1.126253,1.13,1.126063,1.12638,USD
EUR/USD,2016-08-26,1.128923,1.134044,1.123469,1.12905,USD
EUR/JPY,2016-08-26,113.492996,113.802002,113.172997,113.500999,JPY
EUR/GBP,2016-08-26,0.8555,0.85641,0.85221,0.85547,GBP
EUR/USD,2016-08-29,1.119695,1.121001,1.116071,1.119946,USD
EUR/GBP,2016-08-29,0.85297,0.85489,0.85297,0.85282,GBP
EUR/JPY,2016-08-29,114.139999,114.675003,114.012001,114.123001,JPY
EUR/USD,2016-08-30,1.119194,1.119194,1.114,1.119282,USD
EUR/JPY,2016-08-30,113.927002,114.774002,113.857002,113.945,JPY
EUR/GBP,2016-08-30,0.85375,0.85509,0.8498,0.8538,GBP
EUR/GBP,2016-08-31,0.8517,0.8525,0.84699,0.8517,GBP
EUR/JPY,2016-08-31,114.691002,115.335999,114.690002,114.708,JPY
EUR/USD,2016-08-31,1.115076,1.116445,1.112595,1.115324,USD
EUR/GBP,2016-09-01,0.84943,0.8497,0.83894,0.84947,GBP
EUR/JPY,2016-09-01,115.252998,115.813004,115.024002,115.259003,JPY
EUR/USD,2016-09-01,1.115822,1.12,1.112999,1.116071,USD
EUR/GBP,2016-09-02,0.8434,0.84442,0.83762,0.8436,GBP
EUR/USD,2016-09-02,1.120072,1.125113,1.1154,1.120072,USD
EUR/JPY,2016-09-02,115.620003,116.332001,115.510002,115.629997,JPY
EUR/JPY,2016-09-05,115.991997,116.079002,115.126999,115.973999,JPY
EUR/GBP,2016-09-05,0.8391,0.84055,0.83527,0.83919,GBP
EUR/USD,2016-09-05,1.116071,1.118443,1.114132,1.116196,USD
EUR/JPY,2016-09-06,115.428001,115.667999,114.750999,115.422997,JPY
EUR/GBP,2016-09-06,0.83755,0.83787,0.83353,0.8377,GBP
EUR/USD,2016-09-06,1.1152,1.1254,1.114455,1.115324,USD
EUR/JPY,2016-09-07,114.195999,114.389999,113.839996,114.225998,JPY
EUR/GBP,2016-09-07,0.83826,0.84266,0.8374,0.8383,GBP
EUR/USD,2016-09-07,1.124859,1.126507,1.12328,1.125366,USD
EUR/USD,2016-09-08,1.124101,1.132999,1.123848,1.124101,USD
EUR/GBP,2016-09-08,0.84248,0.84931,0.84219,0.84245,GBP
EUR/JPY,2016-09-08,114.422997,115.178001,114.157997,114.442001,JPY
EUR/GBP,2016-09-09,0.84672,0.84822,0.84417,0.84675,GBP
EUR/JPY,2016-09-09,115.271004,115.904999,115.0,115.279999,JPY
EUR/USD,2016-09-09,1.126888,1.128668,1.1206,1.127142,USD
EUR/GBP,2016-09-12,0.84684,0.84836,0.8427,0.8468,GBP
EUR/JPY,2016-09-12,115.219002,115.461998,114.25,115.146004,JPY
EUR/USD,2016-09-12,1.124101,1.126253,1.121466,1.124113,USD
EUR/GBP,2016-09-13,0.84274,0.85329,0.84193,0.84271,GBP
EUR/JPY,2016-09-13,114.375,115.101997,113.947998,114.375999,JPY
EUR/USD,2016-09-13,1.124126,1.126001,1.122,1.124354,USD
EUR/GBP,2016-09-14,0.85032,0.85431,0.84839,0.8502,GBP
EUR/JPY,2016-09-14,115.014,116.070999,114.975998,114.959999,JPY
EUR/USD,2016-09-14,1.121957,1.127523,1.121453,1.121869,USD
EUR/JPY,2016-09-15,115.279999,115.405998,114.656998,115.32,JPY
EUR/GBP,2016-09-15,0.84783,0.85364,0.8473,0.84791,GBP
EUR/USD,2016-09-15,1.124543,1.128159,1.122095,1.124733,USD
EUR/JPY,2016-09-16,114.709,114.794998,113.940002,114.690002,JPY
EUR/USD,2016-09-16,1.124796,1.124986,1.1156,1.124594,USD
EUR/GBP,2016-09-16,0.84895,0.854,0.84868,0.84882,GBP
EUR/USD,2016-09-19,1.116071,1.121,1.115399,1.115847,USD
EUR/JPY,2016-09-19,114.172997,114.186996,113.478996,114.151001,JPY
EUR/GBP,2016-09-19,0.8573,0.8573,0.8534,0.85721,GBP
EUR/USD,2016-09-20,1.117943,1.121328,1.1166,1.118068,USD
EUR/GBP,2016-09-20,0.85712,0.86303,0.8562,0.85689,GBP
EUR/JPY,2016-09-20,113.897003,114.014999,113.556,113.847,JPY
EUR/USD,2016-09-21,1.115573,1.116944,1.112599,1.115399,USD
EUR/GBP,2016-09-21,0.85891,0.86051,0.8567,0.85896,GBP
EUR/JPY,2016-09-21,113.318001,114.383003,112.097,113.264999,JPY
EUR/GBP,2016-09-22,0.85833,0.86102,0.857,0.85856,GBP
EUR/JPY,2016-09-22,112.339996,113.446999,112.098999,112.347,JPY
EUR/USD,2016-09-22,1.119319,1.125873,1.118206,1.119319,USD
EUR/JPY,2016-09-23,112.956001,113.410004,112.882004,113.021004,JPY
EUR/GBP,2016-09-23,0.85653,0.86742,0.85636,0.85664,GBP
EUR/USD,2016-09-23,1.120951,1.123,1.1196,1.121013,USD
EUR/USD,2016-09-26,1.123974,1.127904,1.1222,1.123924,USD
EUR/GBP,2016-09-26,0.8658,0.87153,0.86459,0.86585,GBP
EUR/JPY,2016-09-26,113.379997,113.483002,112.863998,113.377998,JPY
EUR/USD,2016-09-27,1.125075,1.126001,1.1194,1.124986,USD
EUR/JPY,2016-09-27,112.922997,113.544998,112.247002,112.904999,JPY
EUR/GBP,2016-09-27,0.86738,0.86915,0.86112,0.86735,GBP
EUR/GBP,2016-09-28,0.86224,0.86384,0.85894,0.86205,GBP
EUR/JPY,2016-09-28,112.685997,113.080002,112.519997,112.689003,JPY
EUR/USD,2016-09-28,1.121831,1.123722,1.118401,1.121957,USD
EUR/USD,2016-09-29,1.12246,1.125,1.119946,1.122498,USD
EUR/JPY,2016-09-29,113.289001,114.171997,113.264,113.269997,JPY
EUR/GBP,2016-09-29,0.8608,0.86651,0.8599,0.86073,GBP
EUR/JPY,2016-09-30,113.517998,114.045998,112.599998,113.535004,JPY
EUR/USD,2016-09-30,1.122208,1.125,1.1154,1.121957,USD
EUR/GBP,2016-09-30,0.86535,0.8661,0.8604,0.86536,GBP
EUR/USD,2016-10-03,1.123595,1.124354,1.1206,1.123469,USD
EUR/JPY,2016-10-03,114.054001,114.094002,113.633003,114.07,JPY
EUR/GBP,2016-10-03,0.8686,0.87452,0.86767,0.86862,GBP
EUR/USD,2016-10-04,1.121328,1.125,1.114,1.121039,USD
EUR/JPY,2016-10-04,114.150002,115.332001,114.093002,114.123001,JPY
EUR/GBP,2016-10-04,0.87173,0.87995,0.8708,0.872,GBP
EUR/USD,2016-10-05,1.121076,1.124,1.1192,1.121076,USD
EUR/JPY,2016-10-05,115.271004,115.978996,115.129997,115.308998,JPY
EUR/GBP,2016-10-05,0.8805,0.88418,0.87766,0.8804,GBP
EUR/USD,2016-10-06,1.120825,1.121202,1.114951,1.120825,USD
EUR/JPY,2016-10-06,115.922997,116.269997,115.735001,115.934998,JPY
EUR/GBP,2016-10-06,0.87862,0.88497,0.87854,0.87858,GBP
EUR/JPY,2016-10-07,115.622002,115.711998,115.105003,115.605003,JPY
EUR/GBP,2016-10-07,0.89879,0.91003,0.89052,0.89896,GBP
EUR/USD,2016-10-07,1.114579,1.120197,1.1106,1.114455,USD
EUR/JPY,2016-10-10,115.349998,115.716003,115.059998,115.320999,JPY
EUR/USD,2016-10-10,1.119545,1.120197,1.115076,1.119695,USD
EUR/GBP,2016-10-10,0.90018,0.90385,0.89789,0.90019,GBP
EUR/GBP,2016-10-11,0.90226,0.90653,0.89979,0.90261,GBP
EUR/USD,2016-10-11,1.11433,1.11433,1.1056,1.114082,USD
EUR/JPY,2016-10-11,115.541,115.787003,114.279999,115.491997,JPY
EUR/JPY,2016-10-12,114.25,115.124001,114.037003,114.285004,JPY
EUR/GBP,2016-10-12,0.90108,0.90485,0.89658,0.90109,GBP
EUR/USD,2016-10-12,1.106195,1.106195,1.1006,1.106195,USD
EUR/USD,2016-10-13,1.101322,1.10485,1.098601,1.101188,USD
EUR/GBP,2016-10-13,0.90326,0.90666,0.90227,0.90341,GBP
EUR/JPY,2016-10-13,114.857002,115.116997,113.942001,114.847,JPY
EUR/JPY,2016-10-14,114.611,115.036003,114.358002,114.587997,JPY
EUR/USD,2016-10-14,1.104972,1.105828,1.098539,1.104972,USD
EUR/GBP,2016-10-14,0.90357,0.9047,0.89745,0.90388,GBP
EUR/GBP,2016-10-17,0.90043,0.90559,0.90043,0.90032,GBP
EUR/JPY,2016-10-17,114.132004,114.559998,114.056,114.087997,JPY
EUR/USD,2016-10-17,1.096852,1.1012,1.096527,1.09678,USD
EUR/USD,2016-10-18,1.1012,1.102901,1.0972,1.101564,USD
EUR/GBP,2016-10-18,0.90074,0.9017,0.89137,0.90115,GBP
EUR/JPY,2016-10-18,114.334,114.667,114.017998,114.370003,JPY
EUR/GBP,2016-10-19,0.8921,0.89555,0.89002,0.8919,GBP
EUR/JPY,2016-10-19,114.0,114.153,113.150002,113.988998,JPY
EUR/USD,2016-10-19,1.097574,1.100473,1.0956,1.097695,USD
EUR/GBP,2016-10-20,0.89265,0.90173,0.89184,0.89285,GBP
EUR/JPY,2016-10-20,113.503998,114.386002,113.366997,113.455002,JPY
EUR/USD,2016-10-20,1.097574,1.102901,1.091601,1.097514,USD
EUR/JPY,2016-10-21,113.806999,113.806999,112.607002,113.780998,JPY
EUR/USD,2016-10-21,1.093028,1.093135,1.086248,1.09304,USD
EUR/GBP,2016-10-21,0.89164,0.8939,0.88882,0.8917,GBP
EUR/GBP,2016-10-24,0.8904,0.89218,0.88898,0.89055,GBP
EUR/USD,2016-10-24,1.088495,1.0902,1.086048,1.088258,USD
EUR/JPY,2016-10-24,113.051003,113.558998,112.844002,113.066002,JPY
EUR/GBP,2016-10-25,0.88934,0.8978,0.8891,0.89,GBP
EUR/USD,2016-10-25,1.087548,1.09,1.08534,1.087548,USD
EUR/JPY,2016-10-25,113.403999,113.898003,113.402,113.420998,JPY
EUR/USD,2016-10-26,1.08872,1.094811,1.087666,1.088732,USD
EUR/GBP,2016-10-26,0.89398,0.89627,0.89173,0.89403,GBP
EUR/JPY,2016-10-26,113.371002,114.021004,113.273003,113.385002,JPY
EUR/JPY,2016-10-27,114.066002,114.838997,113.723,114.074997,JPY
EUR/USD,2016-10-27,1.091107,1.094212,1.089396,1.091203,USD
EUR/GBP,2016-10-27,0.8915,0.89781,0.88953,0.89164,GBP
EUR/JPY,2016-10-28,114.655998,115.304001,114.580002,114.643997,JPY
EUR/USD,2016-10-28,1.090001,1.09529,1.089752,1.090037,USD
EUR/GBP,2016-10-28,0.89544,0.90119,0.89455,0.8954,GBP
EUR/USD,2016-10-31,1.098418,1.098418,1.093924,1.098467,USD
EUR/GBP,2016-10-31,0.89981,0.90139,0.89808,0.89932,GBP
EUR/JPY,2016-10-31,114.835999,115.194,114.791,114.849998,JPY
EUR/JPY,2016-11-01,115.007004,115.656998,114.829002,114.992996,JPY
EUR/GBP,2016-11-01,0.89656,0.9037,0.89494,0.89655,GBP
EUR/USD,2016-11-01,1.097333,1.105094,1.096179,1.097333,USD
EUR/JPY,2016-11-02,115.097,115.110001,114.370003,115.077003,JPY
EUR/GBP,2016-11-02,0.90356,0.90465,0.89821,0.9034,GBP
EUR/USD,2016-11-02,1.10595,1.111976,1.105156,1.105705,USD
EUR/JPY,2016-11-03,114.693001,114.757004,114.029999,114.695,JPY
EUR/GBP,2016-11-03,0.9016,0.90216,0.88612,0.90162,GBP
EUR/USD,2016-11-03,1.109755,1.112842,1.106085,1.109755,USD
EUR/GBP,2016-11-04,0.8905,0.89134,0.8858,0.8903,GBP
EUR/USD,2016-11-04,1.110248,1.112595,1.108402,1.110248,USD
EUR/JPY,2016-11-04,114.383003,114.774002,114.139999,114.384003,JPY
EUR/USD,2016-11-07,1.109632,1.111235,1.103387,1.110124,USD
EUR/JPY,2016-11-07,115.583,115.757004,115.268997,115.635002,JPY
EUR/GBP,2016-11-07,0.88841,0.89362,0.88806,0.88866,GBP
EUR/USD,2016-11-08,1.105046,1.106807,1.103059,1.105217,USD
EUR/JPY,2016-11-08,115.407997,115.809998,115.126999,115.401001,JPY
EUR/GBP,2016-11-08,0.89108,0.89323,0.88912,0.89115,GBP
EUR/USD,2016-11-09,1.10205,1.130199,1.093398,1.101904,USD
EUR/JPY,2016-11-09,115.679001,115.915001,113.836998,115.707001,JPY
EUR/GBP,2016-11-09,0.88957,0.90237,0.8786,0.88935,GBP
EUR/USD,2016-11-10,1.092037,1.09553,1.08661,1.092061,USD
EUR/JPY,2016-11-10,115.572998,116.544998,114.980003,115.578003,JPY
EUR/GBP,2016-11-10,0.8792,0.88243,0.8709,0.87914,GBP
EUR/JPY,2016-11-11,116.278,116.478996,115.321999,116.357002,JPY
EUR/GBP,2016-11-11,0.86736,0.86888,0.85668,0.86733,GBP
EUR/USD,2016-11-11,1.088969,1.092538,1.0857,1.088969,USD
EUR/GBP,2016-11-14,0.86045,0.86344,0.85817,0.86076,GBP
EUR/USD,2016-11-14,1.082603,1.087429,1.07108,1.082485,USD
EUR/JPY,2016-11-14,115.657997,116.346001,115.550003,115.666,JPY
EUR/USD,2016-11-15,1.074691,1.081666,1.07237,1.075038,USD
EUR/GBP,2016-11-15,0.85847,0.87056,0.85847,0.8585,GBP
EUR/JPY,2016-11-15,116.267998,117.005997,116.080002,116.280998,JPY
EUR/USD,2016-11-16,1.072616,1.076079,1.067122,1.072731,USD
EUR/JPY,2016-11-16,116.889999,117.468002,116.813499,116.932999,JPY
EUR/GBP,2016-11-16,0.8613,0.86256,0.8574,0.86115,GBP
EUR/GBP,2016-11-17,0.86066,0.86239,0.85794,0.86057,GBP
EUR/JPY,2016-11-17,116.463997,117.203003,116.278,116.469002,JPY
EUR/USD,2016-11-17,1.070549,1.075038,1.066691,1.070664,USD
EUR/JPY,2016-11-18,117.087997,117.454002,116.801003,117.094002,JPY
EUR/GBP,2016-11-18,0.85584,0.86343,0.85273,0.85588,GBP
EUR/USD,2016-11-18,1.062473,1.064,1.057306,1.062304,USD
EUR/JPY,2016-11-21,117.401001,117.962997,117.319,117.436996,JPY
EUR/GBP,2016-11-21,0.85884,0.86365,0.84991,0.85869,GBP
EUR/USD,2016-11-21,1.058537,1.0651,1.058537,1.058425,USD
EUR/JPY,2016-11-22,117.723999,118.001999,117.417,117.705002,JPY
EUR/USD,2016-11-22,1.063875,1.065871,1.058728,1.063886,USD
EUR/GBP,2016-11-22,0.85144,0.85584,0.84966,0.85142,GBP
EUR/JPY,2016-11-23,118.016998,118.947998,117.720001,118.019997,JPY
EUR/USD,2016-11-23,1.063411,1.064509,1.052964,1.063377,USD
EUR/GBP,2016-11-23,0.85584,0.85921,0.84913,0.85576,GBP
EUR/USD,2016-11-24,1.05463,1.058761,1.052255,1.054519,USD
EUR/GBP,2016-11-24,0.84829,0.85013,0.84614,0.84792,GBP
EUR/JPY,2016-11-24,118.632004,119.697998,118.500999,118.676003,JPY
EUR/GBP,2016-11-25,0.84807,0.85437,0.8469,0.84797,GBP
EUR/JPY,2016-11-25,119.614998,120.143997,119.330002,119.619003,JPY
EUR/USD,2016-11-25,1.056412,1.062812,1.054107,1.056189,USD
EUR/GBP,2016-11-28,0.85,0.85622,0.85,0.85008,GBP
EUR/USD,2016-11-28,1.061121,1.06849,1.056747,1.061233,USD
EUR/JPY,2016-11-28,119.510002,119.628998,118.790001,119.529999,JPY
EUR/JPY,2016-11-29,118.599998,119.911003,118.599998,118.598999,JPY
EUR/USD,2016-11-29,1.062022,1.0634,1.056859,1.062135,USD
EUR/GBP,2016-11-29,0.85559,0.8557,0.84674,0.8558,GBP
EUR/USD,2016-11-30,1.064849,1.0667,1.0585,1.064849,USD
EUR/GBP,2016-11-30,0.8524,0.85771,0.84923,0.85242,GBP
EUR/JPY,2016-11-30,119.776001,120.871002,119.462997,119.742996,JPY
EUR/GBP,2016-12-01,0.84615,0.84846,0.83695,0.84611,GBP
EUR/USD,2016-12-01,1.05921,1.063717,1.058761,1.05921,USD
EUR/JPY,2016-12-01,121.434998,121.651001,120.842003,121.470001,JPY
EUR/GBP,2016-12-02,0.84664,0.84827,0.84055,0.84688,GBP
EUR/JPY,2016-12-02,121.439003,121.879997,120.911003,121.445,JPY
EUR/USD,2016-12-02,1.066325,1.069176,1.0628,1.066314,USD
EUR/USD,2016-12-05,1.057083,1.074114,1.054185,1.058201,USD
EUR/JPY,2016-12-05,119.982002,123.176003,119.512001,120.119003,JPY
EUR/GBP,2016-12-05,0.83419,0.84455,0.8305,0.83507,GBP
EUR/JPY,2016-12-06,122.490997,122.924004,122.113998,122.452003,JPY
EUR/GBP,2016-12-06,0.84502,0.84547,0.8406,0.84494,GBP
EUR/USD,2016-12-06,1.075847,1.078516,1.0726,1.075732,USD
EUR/GBP,2016-12-07,0.8457,0.85492,0.8457,0.84584,GBP
EUR/JPY,2016-12-07,122.259003,122.581001,122.069,122.240997,JPY
EUR/USD,2016-12-07,1.071926,1.0769,1.071352,1.072041,USD
EUR/GBP,2016-12-08,0.85185,0.85583,0.84284,0.85199,GBP
EUR/JPY,2016-12-08,122.387001,123.264999,121.059998,122.345001,JPY
EUR/USD,2016-12-08,1.076009,1.085658,1.061,1.076195,USD
EUR/GBP,2016-12-09,0.84392,0.8457,0.83771,0.84403,GBP
EUR/JPY,2016-12-09,121.112999,121.674004,121.059998,121.150002,JPY
EUR/USD,2016-12-09,1.062135,1.063151,1.053841,1.062135,USD
EUR/GBP,2016-12-12,0.83729,0.8428,0.8363,0.83717,GBP
EUR/USD,2016-12-12,1.05463,1.062699,1.052742,1.054741,USD
EUR/JPY,2016-12-12,121.725998,122.915001,121.585999,121.718002,JPY
EUR/USD,2016-12-13,1.064283,1.065303,1.06067,1.064169,USD
EUR/JPY,2016-12-13,122.349998,122.765999,122.150002,122.355003,JPY
EUR/GBP,2016-12-13,0.83942,0.8402,0.83399,0.83934,GBP
EUR/USD,2016-12-14,1.063038,1.066667,1.0615,1.062925,USD
EUR/JPY,2016-12-14,122.428001,122.654999,122.135002,122.434998,JPY
EUR/GBP,2016-12-14,0.83938,0.84202,0.83699,0.83927,GBP
EUR/USD,2016-12-15,1.051525,1.052521,1.040366,1.051414,USD
EUR/JPY,2016-12-15,123.237999,124.060997,122.681,123.207001,JPY
EUR/GBP,2016-12-15,0.83856,0.8398,0.83323,0.83847,GBP
EUR/USD,2016-12-16,1.041775,1.04723,1.040366,1.041884,USD
EUR/GBP,2016-12-16,0.83857,0.84242,0.83629,0.83849,GBP
EUR/JPY,2016-12-16,123.214996,123.606003,123.003998,123.163002,JPY
EUR/GBP,2016-12-19,0.83633,0.84484,0.83611,0.8363,GBP
EUR/USD,2016-12-19,1.044823,1.048196,1.041341,1.044998,USD
EUR/JPY,2016-12-19,123.069,123.094002,121.916,123.056,JPY
EUR/JPY,2016-12-20,121.766998,122.783997,121.741997,121.771004,JPY
EUR/USD,2016-12-20,1.040475,1.041992,1.035518,1.040583,USD
EUR/GBP,2016-12-20,0.83975,0.84229,0.8376,0.8398,GBP
EUR/USD,2016-12-21,1.039393,1.045151,1.03853,1.039047,USD
EUR/JPY,2016-12-21,122.431,122.801003,122.087502,122.5,JPY
EUR/GBP,2016-12-21,0.84033,0.84424,0.8403,0.84027,GBP
EUR/JPY,2016-12-22,122.620003,123.168999,122.5,122.613998,JPY
EUR/USD,2016-12-22,1.042753,1.049759,1.042753,1.042862,USD
EUR/GBP,2016-12-22,0.84399,0.85083,0.84336,0.84405,GBP
EUR/GBP,2016-12-23,0.8497,0.85372,0.8492,0.84963,GBP
EUR/USD,2016-12-23,1.04395,1.046792,1.04297,1.043765,USD
EUR/JPY,2016-12-23,122.686996,122.740997,122.370003,122.674004,JPY
EUR/GBP,2016-12-26,0.85025,0.85264,0.84843,0.85026,GBP
EUR/USD,2016-12-26,1.045588,1.047011,1.0446,1.045478,USD
EUR/JPY,2016-12-26,122.612,122.634003,122.199997,122.616997,JPY
EUR/JPY,2016-12-27,122.515999,122.971001,122.444,122.509003,JPY
EUR/GBP,2016-12-27,0.85163,0.85361,0.84996,0.8518,GBP
EUR/USD,2016-12-27,1.045577,1.046134,1.043536,1.045697,USD
EUR/JPY,2016-12-28,122.888,123.218002,122.140999,122.893997,JPY
EUR/USD,2016-12-28,1.046244,1.048218,1.038745,1.046233,USD
EUR/GBP,2016-12-28,0.85214,0.85354,0.84935,0.8522,GBP
EUR/JPY,2016-12-29,121.910004,122.233002,121.559998,121.962997,JPY
EUR/GBP,2016-12-29,0.8519,0.85801,0.85152,0.85198,GBP
EUR/USD,2016-12-29,1.041775,1.049098,1.041775,1.041699,USD
EUR/GBP,2016-12-30,0.86,0.86035,0.85161,0.86026,GBP
EUR/JPY,2016-12-30,122.929001,123.724998,122.540001,122.926003,JPY
EUR/USD,2016-12-30,1.056904,1.059098,1.051,1.05753,USD
EUR/USD,2017-01-02,1.053075,1.054074,1.046572,1.052698,USD
EUR/JPY,2017-01-02,122.919998,123.475998,122.760002,122.93,JPY
EUR/GBP,2017-01-02,0.85143,0.8533,0.8494,0.85143,GBP
EUR/GBP,2017-01-03,0.85146,0.85284,0.845,0.8515,GBP
EUR/USD,2017-01-03,1.045916,1.049208,1.034768,1.046003,USD
EUR/JPY,2017-01-03,122.850998,123.317001,122.525002,122.870003,JPY
EUR/USD,2017-01-04,1.04184,1.047889,1.039134,1.041992,USD
EUR/JPY,2017-01-04,122.583,122.967003,122.492996,122.57,JPY
EUR/GBP,2017-01-04,0.85076,0.85355,0.8481,0.85085,GBP
EUR/JPY,2017-01-05,122.902,123.001999,122.084999,122.957001,JPY
EUR/USD,2017-01-05,1.049869,1.060895,1.048658,1.050089,USD
EUR/GBP,2017-01-05,0.85168,0.85777,0.85168,0.85189,GBP
EUR/GBP,2017-01-06,0.85356,0.85865,0.8534,0.85367,GBP
EUR/JPY,2017-01-06,122.273003,123.199997,122.262001,122.230003,JPY
EUR/USD,2017-01-06,1.060558,1.060895,1.053963,1.060592,USD
EUR/GBP,2017-01-09,0.85903,0.8689,0.8586,0.859,GBP
EUR/JPY,2017-01-09,123.363998,123.699997,122.431,123.345001,JPY
EUR/USD,2017-01-09,1.053408,1.056078,1.051348,1.053186,USD
EUR/JPY,2017-01-10,122.765999,122.925003,122.232597,122.792999,JPY
EUR/USD,2017-01-10,1.058761,1.062586,1.056189,1.058862,USD
EUR/GBP,2017-01-10,0.86963,0.87628,0.8684,0.86978,GBP
EUR/USD,2017-01-11,1.055409,1.056747,1.045697,1.055242,USD
EUR/GBP,2017-01-11,0.86667,0.86991,0.86488,0.86686,GBP
EUR/JPY,2017-01-11,122.264,122.609001,121.945999,122.275002,JPY
EUR/JPY,2017-01-12,121.899002,122.012001,121.169998,121.942001,JPY
EUR/USD,2017-01-12,1.059659,1.068604,1.05753,1.059771,USD
EUR/GBP,2017-01-12,0.86764,0.87248,0.86551,0.8677,GBP
EUR/JPY,2017-01-13,121.751999,122.391998,121.663002,121.709999,JPY
EUR/USD,2017-01-13,1.061797,1.06678,1.06,1.061684,USD
EUR/GBP,2017-01-13,0.8726,0.87652,0.87077,0.8723,GBP
EUR/GBP,2017-01-16,0.88276,0.88451,0.87684,0.88277,GBP
EUR/USD,2017-01-16,1.062688,1.063343,1.058134,1.062869,USD
EUR/JPY,2017-01-16,121.412003,121.632004,120.75,121.389999,JPY
EUR/JPY,2017-01-17,121.005997,121.367996,120.557999,121.028999,JPY
EUR/USD,2017-01-17,1.060389,1.0718,1.060142,1.060299,USD
EUR/GBP,2017-01-17,0.88062,0.88126,0.86335,0.8806,GBP
EUR/JPY,2017-01-18,120.778999,121.252998,120.648003,120.738998,JPY
