slug,date,open,high,low,close,currency,paypal_rate,paypal_final_cost,paypal_markup,wise_rate,wise_final_cost,wise_markup,revolut_markup_pct,revolut_rate,revolut_final_cost,revolut_markup,year,month,day_of_week,day_name,quarter,season
EUR/JPY,2018-07-02,129.328003,129.494003,128.419006,129.259995,JPY,133.13779485,133395.02224005,3.8777998500000024,129.259995,129906.29497500001,0.0,0.0,129.259995,129259.99500000001,0.0,2018,7,0,Monday,3,Summer
EUR/USD,2018-07-02,1.167842,1.167842,1.159259,1.167856,USD,1.20289168,1205.21571344,0.035035680000000013,1.167856,1173.69528,0.0,0.0,1.167856,1167.856,0.0,2018,7,0,Monday,3,Summer
EUR/GBP,2018-07-03,0.8857,0.88618,0.8828,0.8856,GBP,0.9121680000000001,913.9303440000001,0.026568000000000036,0.8856,890.028,0.0,0.0,0.8856,885.6,0.0,2018,7,1,Tuesday,3,Summer
EUR/JPY,2018-07-03,129.072998,129.516998,128.755005,129.067993,JPY,132.94003279,133196.87809607,3.8720397900000023,129.067993,129713.33296500001,0.0,0.0,129.067993,129067.993,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-07-03,1.164077,1.167542,1.162264,1.164212,USD,1.19913836,1201.4551418800002,0.034926360000000045,1.164212,1170.03306,0.0,0.0,1.164212,1164.212,0.0,2018,7,1,Tuesday,3,Summer
EUR/GBP,2018-07-04,0.88362,0.88394,0.87993,0.88359,GBP,0.9100977,911.8560441000001,0.026507700000000023,0.88359,888.00795,0.0,0.0,0.88359,883.59,0.0,2018,7,2,Wednesday,3,Summer
EUR/JPY,2018-07-04,128.712006,128.934998,128.490601,128.718994,JPY,132.58056382,132836.71461806,3.8615698199999997,128.718994,129362.58897000001,0.0,0.0,128.718994,128718.994,0.0,2018,7,2,Wednesday,3,Summer
EUR/USD,2018-07-04,1.165936,1.168183,1.163142,1.165922,USD,1.20089966,1203.21984478,0.03497766000000002,1.165922,1171.7516099999998,0.0,0.0,1.165922,1165.9219999999998,0.0,2018,7,2,Wednesday,3,Summer
EUR/JPY,2018-07-05,128.834,129.600998,128.578003,128.865997,JPY,132.73197691,132988.42024402999,3.865979909999993,128.865997,129510.32698499999,0.0,0.0,128.865997,128865.99699999999,0.0,2018,7,3,Thursday,3,Summer
EUR/USD,2018-07-05,1.166181,1.171976,1.16508,1.166235,USD,1.20122205,1203.5428576499999,0.03498705000000002,1.166235,1172.066175,0.0,0.0,1.166235,1166.235,0.0,2018,7,3,Thursday,3,Summer
EUR/GBP,2018-07-05,0.8812,0.88571,0.8811,0.8815,GBP,0.907945,909.699185,0.026445000000000052,0.8815,885.9075,0.0,0.0,0.8815,881.5,0.0,2018,7,3,Thursday,3,Summer
EUR/GBP,2018-07-06,0.88429,0.88667,0.8835,0.88428,GBP,0.9108084,912.5681172,0.026528400000000008,0.88428,888.7013999999999,0.0,0.0,0.88428,884.28,0.0,2018,7,4,Friday,3,Summer
EUR/JPY,2018-07-06,129.270996,129.960007,129.263,129.289993,JPY,133.16869279000002,133425.97987607002,3.878699790000013,129.289993,129936.44296500002,0.0,0.0,129.289993,129289.99300000002,0.0,2018,7,4,Friday,3,Summer
EUR/USD,2018-07-06,1.169386,1.176734,1.168074,1.169591,USD,1.2046787300000001,1207.0062160900002,0.035087730000000095,1.169591,1175.438955,0.0,0.0,1.169591,1169.5910000000001,0.0,2018,7,4,Friday,3,Summer
EUR/GBP,2018-07-09,0.8839,0.88898,0.88144,0.88385,GBP,0.9103655,912.1243615,0.026515500000000025,0.88385,888.26925,0.0,0.0,0.88385,883.85,0.0,2018,7,0,Monday,3,Summer
EUR/USD,2018-07-09,1.175171,1.179078,1.174288,1.175226,USD,1.2104827800000002,1212.8214797400003,0.0352567800000001,1.175226,1181.1021300000002,0.0,0.0,1.175226,1175.226,0.0,2018,7,0,Monday,3,Summer
EUR/JPY,2018-07-09,129.757996,130.251007,129.707001,129.761002,JPY,133.65383205999998,133912.05645397998,3.8928300599999943,129.761002,130409.80700999999,0.0,0.0,129.761002,129761.002,0.0,2018,7,0,Monday,3,Summer
EUR/JPY,2018-07-10,130.432007,130.587006,130.098007,130.440002,JPY,134.35320206,134612.77766398,3.9132000600000083,130.440002,131092.20200999998,0.0,0.0,130.440002,130440.002,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-07-10,1.175751,1.176291,1.169194,1.175696,USD,1.2109668800000002,1213.3065150400002,0.035270880000000115,1.175696,1181.5744800000002,0.0,0.0,1.175696,1175.6960000000001,0.0,2018,7,1,Tuesday,3,Summer
EUR/GBP,2018-07-10,0.88694,0.8875,0.8821,0.88687,GBP,0.9134761000000001,915.2409713000001,0.026606100000000077,0.88687,891.30435,0.0,0.0,0.88687,886.87,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-07-11,1.173034,1.175516,1.169837,1.172704,USD,1.20788512,1210.2188009600002,0.035181120000000066,1.172704,1178.56752,0.0,0.0,1.172704,1172.704,0.0,2018,7,2,Wednesday,3,Summer
EUR/JPY,2018-07-11,130.056,130.764008,129.906998,129.966995,JPY,133.86600485,134124.63917005,3.899009849999999,129.966995,130616.829975,0.0,0.0,129.966995,129966.995,0.0,2018,7,2,Wednesday,3,Summer
EUR/GBP,2018-07-11,0.88463,0.88605,0.88298,0.8843,GBP,0.910829,912.588757,0.026529000000000025,0.8843,888.7215,0.0,0.0,0.8843,884.3,0.0,2018,7,2,Wednesday,3,Summer
EUR/USD,2018-07-12,1.16757,1.1697,1.165053,1.167679,USD,1.20270937,1205.03305121,0.03503037000000009,1.167679,1173.5173949999999,0.0,0.0,1.167679,1167.6789999999999,0.0,2018,7,3,Thursday,3,Summer
EUR/GBP,2018-07-12,0.88399,0.88495,0.88208,0.8839,GBP,0.910417,912.175961,0.026517000000000013,0.8839,888.3195,0.0,0.0,0.8839,883.9,0.0,2018,7,3,Thursday,3,Summer
EUR/JPY,2018-07-12,130.744003,131.464996,130.735992,130.714005,JPY,134.63542515,134895.54601995,3.921420150000017,130.714005,131367.575025,0.0,0.0,130.714005,130714.00499999999,0.0,2018,7,3,Thursday,3,Summer
EUR/GBP,2018-07-13,0.88503,0.88652,0.8825,0.8851,GBP,0.911653,913.414349,0.02655300000000005,0.8851,889.5255000000001,0.0,0.0,0.8851,885.1,0.0,2018,7,4,Friday,3,Summer
EUR/USD,2018-07-13,1.166371,1.167542,1.161454,1.166589,USD,1.2015866700000002,1203.90818211,0.03499767000000009,1.166589,1172.4219450000003,0.0,0.0,1.166589,1166.5890000000002,0.0,2018,7,4,Friday,3,Summer
EUR/JPY,2018-07-13,131.401993,131.511993,130.806,131.427002,JPY,135.36981206,135631.35179398,3.9428100599999993,131.427002,132084.13700999998,0.0,0.0,131.427002,131427.00199999998,0.0,2018,7,4,Friday,3,Summer
EUR/GBP,2018-07-16,0.88288,0.8852,0.88168,0.88289,GBP,0.9093766999999999,911.1336511,0.026486699999999974,0.88289,887.30445,0.0,0.0,0.88289,882.89,0.0,2018,7,0,Monday,3,Summer
EUR/USD,2018-07-16,1.167897,1.172608,1.167665,1.16791,USD,1.2029473,1205.2714409,0.03503729999999994,1.16791,1173.74955,0.0,0.0,1.16791,1167.91,0.0,2018,7,0,Monday,3,Summer
EUR/JPY,2018-07-16,131.270004,131.694,131.261993,131.25,JPY,135.1875,135448.6875,3.9375,131.25,131906.25,0.0,0.0,131.25,131250.0,0.0,2018,7,0,Monday,3,Summer
EUR/GBP,2018-07-17,0.88469,0.88975,0.8842,0.8846,GBP,0.9111380000000001,912.8983540000002,0.02653800000000006,0.8846,889.023,0.0,0.0,0.8846,884.6,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-07-17,1.171056,1.174536,1.166453,1.170946,USD,1.20607438,1208.40456254,0.03512837999999996,1.170946,1176.8007300000002,0.0,0.0,1.170946,1170.9460000000001,0.0,2018,7,1,Tuesday,3,Summer
EUR/JPY,2018-07-17,131.576996,131.973999,131.550003,131.576996,JPY,135.52430588000001,135786.14410204,3.947309880000006,131.576996,132234.88098000002,0.0,0.0,131.576996,131576.996,0.0,2018,7,1,Tuesday,3,Summer
EUR/JPY,2018-07-18,131.703003,131.766998,130.897995,131.688004,JPY,135.63864412,135900.70324796002,3.9506401200000028,131.688004,132346.44402000002,0.0,0.0,131.688004,131688.00400000002,0.0,2018,7,2,Wednesday,3,Summer
EUR/USD,2018-07-18,1.165773,1.166534,1.160375,1.165325,USD,1.20028475,1202.60374675,0.03495975000000007,1.165325,1171.151625,0.0,0.0,1.165325,1165.325,0.0,2018,7,2,Wednesday,3,Summer
EUR/GBP,2018-07-18,0.88913,0.89299,0.88738,0.8892,GBP,0.915876,917.645508,0.026676000000000033,0.8892,893.6460000000001,0.0,0.0,0.8892,889.2,0.0,2018,7,2,Wednesday,3,Summer
EUR/JPY,2018-07-19,131.365005,131.408005,130.919998,131.343994,JPY,135.28431382000002,135545.68836806001,3.9403198200000134,131.343994,132000.71397,0.0,0.0,131.343994,131343.994,0.0,2018,7,3,Thursday,3,Summer
EUR/USD,2018-07-19,1.164619,1.165705,1.157595,1.164565,USD,1.1995019500000001,1201.8194343500002,0.03493695000000008,1.164565,1170.387825,0.0,0.0,1.164565,1164.565,0.0,2018,7,3,Thursday,3,Summer
EUR/GBP,2018-07-19,0.89045,0.89411,0.89032,0.89041,GBP,0.9171223000000001,918.8942159000001,0.026712300000000022,0.89041,894.8620500000001,0.0,0.0,0.89041,890.4100000000001,0.0,2018,7,3,Thursday,3,Summer
EUR/JPY,2018-07-20,130.964005,131.203995,130.608002,130.960999,JPY,134.88982897,135150.44135801,3.9288299700000096,130.960999,131615.803995,0.0,0.0,130.960999,130960.99899999998,0.0,2018,7,4,Friday,3,Summer
EUR/GBP,2018-07-20,0.89493,0.89571,0.89278,0.89493,GBP,0.9217779,923.5588107000001,0.026847900000000036,0.89493,899.40465,0.0,0.0,0.89493,894.93,0.0,2018,7,4,Friday,3,Summer
EUR/USD,2018-07-20,1.165474,1.172237,1.162804,1.165515,USD,1.2004804500000001,1202.7998248500003,0.034965450000000065,1.165515,1171.3425750000001,0.0,0.0,1.165515,1165.515,0.0,2018,7,4,Friday,3,Summer
EUR/USD,2018-07-23,1.174178,1.175088,1.168866,1.174191,USD,1.20941673,1211.75337009,0.035225730000000066,1.174191,1180.0619550000001,0.0,0.0,1.174191,1174.191,0.0,2018,7,0,Monday,3,Summer
EUR/GBP,2018-07-23,0.89297,0.89356,0.891,0.893,GBP,0.91979,921.56707,0.02678999999999998,0.893,897.465,0.0,0.0,0.893,893.0,0.0,2018,7,0,Monday,3,Summer
EUR/JPY,2018-07-23,130.391998,130.438004,129.873993,130.391998,JPY,134.30375794,134563.23801602,3.911759939999996,130.391998,131043.95799000001,0.0,0.0,130.391998,130391.998,0.0,2018,7,0,Monday,3,Summer
EUR/USD,2018-07-24,1.169864,1.17166,1.165719,1.169413,USD,1.2044953900000002,1206.8225218700002,0.03508239000000013,1.169413,1175.260065,0.0,0.0,1.169413,1169.413,0.0,2018,7,1,Tuesday,3,Summer
EUR/JPY,2018-07-24,130.324005,130.324005,129.764008,130.334,JPY,134.24402,134503.38466,3.910020000000003,130.334,130985.67,0.0,0.0,130.334,130334.0,0.0,2018,7,1,Tuesday,3,Summer
EUR/GBP,2018-07-24,0.8923,0.89262,0.88918,0.89242,GBP,0.9191926,920.9685158,0.026772600000000035,0.89242,896.8820999999999,0.0,0.0,0.89242,892.42,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-07-25,1.16877,1.171372,1.166752,1.168552,USD,1.2036085600000002,1205.9339784800002,0.035056560000000125,1.168552,1174.3947600000001,0.0,0.0,1.168552,1168.5520000000001,0.0,2018,7,2,Wednesday,3,Summer
EUR/GBP,2018-07-25,0.8884,0.8901,0.88752,0.8884,GBP,0.915052,916.819916,0.02665200000000001,0.8884,892.842,0.0,0.0,0.8884,888.4,0.0,2018,7,2,Wednesday,3,Summer
EUR/JPY,2018-07-25,130.022995,130.167007,129.419998,129.985001,JPY,133.88455103,134143.22118199,3.8995500300000003,129.985001,130634.92600500002,0.0,0.0,129.985001,129985.00100000002,0.0,2018,7,2,Wednesday,3,Summer
EUR/GBP,2018-07-26,0.88923,0.88942,0.88656,0.88917,GBP,0.9158451000000001,917.6145483000001,0.026675100000000063,0.88917,893.61585,0.0,0.0,0.88917,889.1700000000001,0.0,2018,7,3,Thursday,3,Summer
EUR/JPY,2018-07-26,130.139999,130.139999,129.447998,130.095993,JPY,133.99887279,134257.76381607,3.9028797900000143,130.095993,130746.472965,0.0,0.0,130.095993,130095.99299999999,0.0,2018,7,3,Thursday,3,Summer
EUR/USD,2018-07-26,1.173985,1.174315,1.165094,1.17375,USD,1.2089625000000002,1211.2982625000002,0.03521250000000009,1.17375,1179.61875,0.0,0.0,1.17375,1173.75,0.0,2018,7,3,Thursday,3,Summer
EUR/GBP,2018-07-27,0.8882,0.88932,0.8874,0.88815,GBP,0.9147945000000001,916.5619185,0.02664450000000007,0.88815,892.59075,0.0,0.0,0.88815,888.15,0.0,2018,7,4,Friday,3,Summer
EUR/JPY,2018-07-27,129.410004,129.449005,129.134995,129.403,JPY,133.28509,133542.60197,3.882090000000005,129.403,130050.01499999998,0.0,0.0,129.403,129402.99999999999,0.0,2018,7,4,Friday,3,Summer
EUR/USD,2018-07-27,1.164456,1.166317,1.162372,1.164293,USD,1.19922179,1201.53873307,0.03492878999999993,1.164293,1170.114465,0.0,0.0,1.164293,1164.2930000000001,0.0,2018,7,4,Friday,3,Summer
EUR/GBP,2018-07-30,0.8892,0.89174,0.8881,0.88925,GBP,0.9159275,917.6971075,0.02667750000000002,0.88925,893.69625,0.0,0.0,0.88925,889.25,0.0,2018,7,0,Monday,3,Summer
EUR/JPY,2018-07-30,129.328003,130.057007,129.315002,129.348999,JPY,133.22946897,133486.87347800998,3.880469970000007,129.348999,129995.743995,0.0,0.0,129.348999,129348.999,0.0,2018,7,0,Monday,3,Summer
EUR/USD,2018-07-30,1.166317,1.171921,1.164945,1.166045,USD,1.20102635,1203.34677955,0.03498135000000002,1.166045,1171.875225,0.0,0.0,1.166045,1166.045,0.0,2018,7,0,Monday,3,Summer
EUR/JPY,2018-07-31,129.949997,131.112,129.802994,129.942993,JPY,133.84128279,134099.86934607,3.898289790000007,129.942993,130592.70796500001,0.0,0.0,129.942993,129942.993,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-07-31,1.170864,1.174812,1.169276,1.170741,USD,1.20586323,1208.19300459,0.03512223000000003,1.170741,1176.594705,0.0,0.0,1.170741,1170.741,0.0,2018,7,1,Tuesday,3,Summer
EUR/GBP,2018-07-31,0.89126,0.89328,0.89075,0.89127,GBP,0.9180081,919.7817273000001,0.026738099999999987,0.89127,895.72635,0.0,0.0,0.89127,891.27,0.0,2018,7,1,Tuesday,3,Summer
EUR/USD,2018-08-01,1.168962,1.169864,1.166534,1.168962,USD,1.20403086,1206.35709438,0.03506885999999998,1.168962,1174.80681,0.0,0.0,1.168962,1168.962,0.0,2018,8,2,Wednesday,3,Summer
EUR/GBP,2018-08-01,0.89102,0.89164,0.88913,0.8911,GBP,0.917833,919.606289,0.026733000000000007,0.8911,895.5555,0.0,0.0,0.8911,891.1,0.0,2018,8,2,Wednesday,3,Summer
EUR/JPY,2018-08-01,130.690994,131.091003,130.309006,130.658005,JPY,134.57774515,134837.75457995,3.9197401499999955,130.658005,131311.295025,0.0,0.0,130.658005,130658.005,0.0,2018,8,2,Wednesday,3,Summer
EUR/GBP,2018-08-02,0.88859,0.89232,0.88556,0.88855,GBP,0.9152064999999999,916.9747144999999,0.026656499999999972,0.88855,892.99275,0.0,0.0,0.88855,888.55,0.0,2018,8,3,Thursday,3,Summer
EUR/JPY,2018-08-02,130.205002,130.279007,129.279999,130.192993,JPY,134.09878279,134357.86684606998,3.90578979,130.192993,130843.95796500001,0.0,0.0,130.192993,130192.993,0.0,2018,8,3,Thursday,3,Summer
EUR/USD,2018-08-02,1.166385,1.166997,1.160416,1.166589,USD,1.2015866700000002,1203.90818211,0.03499767000000009,1.166589,1172.4219450000003,0.0,0.0,1.166589,1166.5890000000002,0.0,2018,8,3,Thursday,3,Summer
EUR/GBP,2018-08-03,0.8899,0.89181,0.8895,0.8899,GBP,0.916597,918.367901,0.02669699999999997,0.8899,894.3494999999999,0.0,0.0,0.8899,889.9,0.0,2018,8,4,Friday,3,Summer
EUR/JPY,2018-08-03,129.393997,129.518005,128.679993,129.393997,JPY,133.27581691,133533.31096402998,3.88181990999999,129.393997,130040.96698500002,0.0,0.0,129.393997,129393.99700000002,0.0,2018,8,4,Friday,3,Summer
EUR/USD,2018-08-03,1.158561,1.1612,1.156216,1.158601,USD,1.19335903,1195.66464599,0.034758030000000106,1.158601,1164.3940049999999,0.0,0.0,1.158601,1158.6009999999999,0.0,2018,8,4,Friday,3,Summer
EUR/GBP,2018-08-06,0.88919,0.89353,0.8891,0.88912,GBP,0.9157936000000001,917.5629488000001,0.026673600000000075,0.88912,893.5656,0.0,0.0,0.88912,889.12,0.0,2018,8,0,Monday,3,Summer
EUR/JPY,2018-08-06,128.578995,128.863007,128.496002,128.606995,JPY,132.46520485000002,132721.13277005,3.8582098500000086,128.606995,129250.02997500001,0.0,0.0,128.606995,128606.99500000001,0.0,2018,8,0,Monday,3,Summer
EUR/USD,2018-08-06,1.156136,1.157006,1.153097,1.15623,USD,1.1909169000000002,1193.2177977000001,0.034686900000000076,1.15623,1162.01115,0.0,0.0,1.15623,1156.23,0.0,2018,8,0,Monday,3,Summer
EUR/GBP,2018-08-07,0.8929,0.89614,0.8923,0.89295,GBP,0.9197385,921.5154705,0.026788499999999993,0.89295,897.41475,0.0,0.0,0.89295,892.95,0.0,2018,8,1,Tuesday,3,Summer
EUR/JPY,2018-08-07,128.660004,128.990005,128.595001,128.660004,JPY,132.51980412,132775.83752796001,3.859800120000017,128.660004,129303.30401999998,0.0,0.0,128.660004,128660.00399999999,0.0,2018,8,1,Tuesday,3,Summer
EUR/USD,2018-08-07,1.155749,1.160901,1.155201,1.155802,USD,1.19047606,1192.77610598,0.03467405999999995,1.155802,1161.5810099999999,0.0,0.0,1.155802,1155.802,0.0,2018,8,1,Tuesday,3,Summer
EUR/USD,2018-08-08,1.160335,1.162926,1.157461,1.160295,USD,1.1951038500000002,1197.4128370500002,0.03480885000000011,1.160295,1166.096475,0.0,0.0,1.160295,1160.295,0.0,2018,8,2,Wednesday,3,Summer
EUR/JPY,2018-08-08,129.197998,129.449997,128.559006,129.182007,JPY,133.05746721,133314.53940393002,3.87546021,129.182007,129827.91703499999,0.0,0.0,129.182007,129182.007,0.0,2018,8,2,Wednesday,3,Summer
EUR/GBP,2018-08-08,0.89623,0.90157,0.89622,0.89624,GBP,0.9231272,924.9107176,0.0268872,0.89624,900.7212,0.0,0.0,0.89624,896.24,0.0,2018,8,2,Wednesday,3,Summer
EUR/GBP,2018-08-09,0.90147,0.90287,0.89839,0.90148,GBP,0.9285243999999999,930.3183452,0.02704439999999997,0.90148,905.9873999999999,0.0,0.0,0.90148,901.4799999999999,0.0,2018,8,3,Thursday,3,Summer
EUR/JPY,2018-08-09,128.723999,129.001007,128.210007,128.748001,JPY,132.61044103,132866.64955199,3.862440030000016,128.748001,129391.74100499999,0.0,0.0,128.748001,128748.00099999999,0.0,2018,8,3,Thursday,3,Summer
EUR/USD,2018-08-09,1.161009,1.162115,1.156176,1.161076,USD,1.19590828,1198.2188212400001,0.03483228000000005,1.161076,1166.88138,0.0,0.0,1.161076,1161.076,0.0,2018,8,3,Thursday,3,Summer
EUR/JPY,2018-08-10,128.007996,128.007996,126.100998,127.998001,JPY,131.83794103,132092.65705198998,3.839940029999994,127.998001,128637.991005,0.0,0.0,127.998001,127998.001,0.0,2018,8,4,Friday,3,Summer
EUR/USD,2018-08-10,1.152871,1.153935,1.139614,1.152392,USD,1.18696376,1189.25702008,0.03457175999999995,1.152392,1158.15396,0.0,0.0,1.152392,1152.392,0.0,2018,8,4,Friday,3,Summer
EUR/GBP,2018-08-10,0.89826,0.89908,0.89265,0.89827,GBP,0.9252181,927.0056573,0.02694810000000003,0.89827,902.76135,0.0,0.0,0.89827,898.27,0.0,2018,8,4,Friday,3,Summer
EUR/USD,2018-08-13,1.139588,1.14338,1.136596,1.139471,USD,1.17365513,1175.9226772900001,0.03418413000000009,1.139471,1145.168355,0.0,0.0,1.139471,1139.471,0.0,2018,8,0,Monday,3,Summer
EUR/GBP,2018-08-13,0.89312,0.89456,0.89126,0.89297,GBP,0.9197591,921.5361103000001,0.02678910000000001,0.89297,897.43485,0.0,0.0,0.89297,892.97,0.0,2018,8,0,Monday,3,Summer
EUR/JPY,2018-08-13,126.091003,126.760002,125.150002,126.038002,JPY,129.81914206000002,130069.95768398001,3.7811400600000127,126.038002,126668.19201000001,0.0,0.0,126.038002,126038.00200000001,0.0,2018,8,0,Monday,3,Summer
EUR/JPY,2018-08-14,126.056,126.973999,125.819,126.164001,JPY,129.94892103,130199.98739199001,3.784920030000009,126.164001,126794.821005,0.0,0.0,126.164001,126164.001,0.0,2018,8,1,Tuesday,3,Summer
EUR/GBP,2018-08-14,0.89336,0.89382,0.8904,0.89324,GBP,0.9200372000000001,921.8147476000001,0.026797200000000077,0.89324,897.7062,0.0,0.0,0.89324,893.24,0.0,2018,8,1,Tuesday,3,Summer
EUR/USD,2018-08-14,1.139848,1.1431,1.134752,1.140251,USD,1.17445853,1176.7276294899998,0.034207529999999986,1.140251,1145.952255,0.0,0.0,1.140251,1140.251,0.0,2018,8,1,Tuesday,3,Summer
EUR/USD,2018-08-15,1.134816,1.134945,1.130224,1.134572,USD,1.16860916,1170.86695828,0.03403716000000001,1.134572,1140.2448599999998,0.0,0.0,1.134572,1134.572,0.0,2018,8,2,Wednesday,3,Summer
EUR/GBP,2018-08-15,0.89214,0.89338,0.8901,0.89201,GBP,0.9187703,920.5453999,0.02676030000000007,0.89201,896.47005,0.0,0.0,0.89201,892.01,0.0,2018,8,2,Wednesday,3,Summer
EUR/JPY,2018-08-15,126.228996,126.364998,124.940002,126.209999,JPY,129.99629897,130247.45686801,3.7862999700000017,126.209999,126841.04899499999,0.0,0.0,126.209999,126209.999,0.0,2018,8,2,Wednesday,3,Summer
EUR/JPY,2018-08-16,125.442001,126.336998,125.301003,125.408997,JPY,129.17126691,129420.83081403002,3.7622699100000148,125.408997,126036.041985,0.0,0.0,125.408997,125408.997,0.0,2018,8,3,Thursday,3,Summer
EUR/USD,2018-08-16,1.13443,1.140836,1.133838,1.13443,USD,1.1684629,1170.7204157,0.03403289999999992,1.13443,1140.1021500000002,0.0,0.0,1.13443,1134.43,0.0,2018,8,3,Thursday,3,Summer
EUR/GBP,2018-08-16,0.89355,0.8959,0.8933,0.89349,GBP,0.9202947,922.0727451,0.026804700000000015,0.89349,897.95745,0.0,0.0,0.89349,893.49,0.0,2018,8,3,Thursday,3,Summer
EUR/USD,2018-08-17,1.13723,1.142204,1.136738,1.137139,USD,1.17125317,1173.51607661,0.034114170000000055,1.137139,1142.8246949999998,0.0,0.0,1.137139,1137.139,0.0,2018,8,4,Friday,3,Summer
EUR/JPY,2018-08-17,126.217003,126.389999,125.638,126.220001,JPY,130.00660103,130257.77883199001,3.7866000300000167,126.220001,126851.10100499999,0.0,0.0,126.220001,126220.00099999999,0.0,2018,8,4,Friday,3,Summer
EUR/GBP,2018-08-17,0.8945,0.89689,0.8936,0.89443,GBP,0.9212629,923.0428156999999,0.02683290000000005,0.89443,898.90215,0.0,0.0,0.89443,894.43,0.0,2018,8,4,Friday,3,Summer
EUR/USD,2018-08-20,1.143785,1.144938,1.139523,1.143772,USD,1.17808516,1180.3612662799999,0.034313159999999954,1.143772,1149.4908599999999,0.0,0.0,1.143772,1143.772,0.0,2018,8,0,Monday,3,Summer
EUR/GBP,2018-08-20,0.89732,0.89732,0.89407,0.89723,GBP,0.9241469,925.9323876999999,0.02691690000000002,0.89723,901.71615,0.0,0.0,0.89723,897.23,0.0,2018,8,0,Monday,3,Summer
EUR/JPY,2018-08-20,126.359001,126.442001,126.071999,126.339996,JPY,130.13019588,130381.61247204,3.790199880000003,126.339996,126971.69598,0.0,0.0,126.339996,126339.996,0.0,2018,8,0,Monday,3,Summer
EUR/USD,2018-08-21,1.14891,1.153908,1.148659,1.149135,USD,1.18360905,1185.89582865,0.034474050000000034,1.149135,1154.8806749999999,0.0,0.0,1.149135,1149.135,0.0,2018,8,1,Tuesday,3,Summer
EUR/JPY,2018-08-21,126.300003,127.436996,126.276001,126.337997,JPY,130.12813691,130379.54952403001,3.7901399099999935,126.337997,126969.68698500001,0.0,0.0,126.337997,126337.997,0.0,2018,8,1,Tuesday,3,Summer
EUR/GBP,2018-08-21,0.89734,0.89976,0.89508,0.89742,GBP,0.9243426,926.1284658000001,0.02692260000000002,0.89742,901.9071,0.0,0.0,0.89742,897.42,0.0,2018,8,1,Tuesday,3,Summer
EUR/GBP,2018-08-22,0.89689,0.90022,0.89624,0.89686,GBP,0.9237658,925.5505514,0.02690579999999998,0.89686,901.3443,0.0,0.0,0.89686,896.86,0.0,2018,8,2,Wednesday,3,Summer
EUR/JPY,2018-08-22,127.452003,128.253998,127.347,127.483002,JPY,131.30749206000002,131561.18323398003,3.8244900600000165,127.483002,128120.41700999999,0.0,0.0,127.483002,127483.002,0.0,2018,8,2,Wednesday,3,Summer
EUR/USD,2018-08-22,1.157635,1.16252,1.155442,1.157675,USD,1.19240525,1194.70902325,0.03473024999999996,1.157675,1163.463375,0.0,0.0,1.157675,1157.675,0.0,2018,8,2,Wednesday,3,Summer
EUR/GBP,2018-08-23,0.89771,0.90224,0.89709,0.8978,GBP,0.9247340000000001,926.520622,0.026934000000000013,0.8978,902.2890000000001,0.0,0.0,0.8978,897.8000000000001,0.0,2018,8,3,Thursday,3,Summer
EUR/USD,2018-08-23,1.158628,1.158963,1.154521,1.15848,USD,1.1932344,1195.5397752,0.03475439999999996,1.15848,1164.2724,0.0,0.0,1.15848,1158.48,0.0,2018,8,3,Thursday,3,Summer
EUR/JPY,2018-08-23,128.089996,128.757996,127.970001,128.100006,JPY,131.94300618,132197.92519193998,3.84300017999999,128.100006,128740.50603,0.0,0.0,128.100006,128100.00600000001,0.0,2018,8,3,Thursday,3,Summer
EUR/GBP,2018-08-24,0.90107,0.90464,0.9002,0.90097,GBP,0.9279991000000001,929.7920303000001,0.027029100000000028,0.90097,905.4748500000001,0.0,0.0,0.90097,900.97,0.0,2018,8,4,Friday,3,Summer
EUR/USD,2018-08-24,1.154281,1.163697,1.153935,1.154335,USD,1.1889650500000002,1191.2621766500004,0.03463005000000008,1.154335,1160.106675,0.0,0.0,1.154335,1154.335,0.0,2018,8,4,Friday,3,Summer
EUR/JPY,2018-08-24,128.511002,129.343994,128.485992,128.516006,JPY,132.37148618,132627.23303194,3.8554801800000007,128.516006,129158.58603,0.0,0.0,128.516006,128516.00600000001,0.0,2018,8,4,Friday,3,Summer
EUR/GBP,2018-08-27,0.9056,0.9061,0.9034,0.9057,GBP,0.932871,934.6733429999999,0.027171000000000056,0.9057,910.2284999999999,0.0,0.0,0.9057,905.6999999999999,0.0,2018,8,0,Monday,3,Summer
EUR/USD,2018-08-27,1.164443,1.168088,1.159716,1.16489,USD,1.1998367,1202.1548311000001,0.03494670000000011,1.16489,1170.71445,0.0,0.0,1.16489,1164.8899999999999,0.0,2018,8,0,Monday,3,Summer
EUR/JPY,2018-08-27,129.585007,129.723007,128.817993,129.623993,JPY,133.51271279000002,133770.66453607002,3.8887197900000103,129.623993,130272.11296500002,0.0,0.0,129.623993,129623.99300000002,0.0,2018,8,0,Monday,3,Summer
